Date,ID,Sector,Country,Coupon,Market_Value,Market_Value_BOM,OAS,Modified_Duration,Index_Rating,Excess_Return_MTD,Total_Return_MTD
4/1/2020,B236,IND,United States,4.125,226216.9851,225762.999,1226.65,3.872,B1    ,0.2844,0.192
4/1/2020,B237,CONS,Spain,3.75,294033.422,293890.9545,1051.47,3.132,BA3   ,0.1529,0.0394
4/1/2020,B238,TECH,Italy,3,966882.016,964501.97,459.329,4.966,BA1   ,0.3364,0.2376
4/1/2020,B239,TECH,Ireland,5.5,883915.222,879869.5234,598.697,3.085,B1    ,-0.2443,0.4557
4/1/2020,B240,IND,United States,4.125,190440.4337,190582.166,581.086,4.752,BA3   ,0.0182,-0.0835
4/1/2020,B241,CONS,Germany,2.125,259989.1538,265882.05,1299.0601,1.453,B3    ,-2.1804,-2.2253
4/1/2020,B242,TECH,United States,4.125,317025.1878,316985.5688,416.039,2.413,BA3   ,0.0739,0.0034
4/1/2020,B243,CONS,France,5.5,301918.7148,300886.9564,1269.62,3.731,B2    ,0.429,0.3338
4/1/2020,B244,FIN,Spain,9,93616.64378,94995.524,1151.0699,1.399,B2    ,-1.4175,-1.4605
4/1/2020,B245,CONS,United States,6.375,185327.0444,186711.9279,4136.47,2.687,CAA1  ,-1.4326,-0.7458
4/1/2020,B246,CONS,Spain,6.75,187932.1212,189781.25,9408.1696,0.938,CAA1  ,-0.9562,-0.9834
4/1/2020,B247,CONS,United Kingdom,5.125,382265.5861,379021.7384,1084.1801,2.991,BA2   ,0.1547,0.8517
4/1/2020,B248,E&U,Finland,2.625,512665.5555,513737.99,256.715,2.682,BA1   ,-0.1373,-0.2178
4/1/2020,B249,CONS,France,4.375,223415.1332,224215.9842,1408.72,1.838,B3    ,-0.3079,-0.3663
4/1/2020,B250,FIN,United States,3.325,493069.8502,493174.385,425.194,4.49,BA1   ,0.0675,-0.0303
4/1/2020,B251,IND,Italy,1.75,473081.1012,477101.31,614.721,6.262,BA3   ,-0.8096,-0.8517
4/1/2020,B252,CONS,United Kingdom,3,327680.7917,328364.4367,429.387,3.431,BA1   ,-0.9305,-0.2122
4/1/2020,B253,CONS,United Kingdom,5.875,233440.0664,231211.1157,839.155,2.618,B2    ,0.2768,0.9599
4/1/2020,B254,CONS,Germany,4.125,206642.9288,208075,1998.9599,3.303,B3    ,-0.5843,-0.6973
4/1/2020,B255,CONS,Jersey ChanIsle,5.75,235765.2921,234096.3425,2543.5801,1.651,CAA3  ,0.0595,0.7089
4/1/2020,B256,CONS,United States,3.25,1394111.484,1398558.327,414.11,3.251,BA3   ,-0.2108,-0.327
4/1/2020,B257,FIN,United Kingdom,7.625,164533.118,164569.7755,2416.04,2.794,B3    ,-0.7165,-0.0263
4/1/2020,B258,CONS,Germany,6.25,247775.6346,247897.7228,893.932,2.915,B2    ,0.0386,-0.0584
4/1/2020,B259,CONS,United Kingdom,2.2,436895.4166,437485.386,1441.9499,3.361,B1    ,-0.0333,-0.144
4/1/2020,B260,TECH,Italy,2.5,992983.414,992914.64,395.068,3.097,BA1   ,0.1088,-0.0022
4/1/2020,B261,TECH,Spain,2.875,346221.6038,344368.1477,334.882,4.475,BA1   ,0.6266,0.5291
4/1/2020,B262,FIN,Cyprus,9.25,242197.6125,242164.8625,1055.12,1.691,CAA2  ,0.0607,0.0044
4/1/2020,B263,FIN,Jersey ChanIsle,7.375,204033.5699,207374.3829,2155.1899,2.909,B2    ,-2.3106,-1.615
4/1/2020,B264,IND,Ireland,2.375,500307.7346,501899.165,310.881,3.524,BA1   ,-0.2221,-0.3262
4/1/2020,B265,TECH,United Kingdom,5,749471.3577,743520.1486,551.407,4.794,BA3   ,0.0083,0.7963
4/1/2020,B266,CONS,United Kingdom,4.125,254316.6455,253663.3262,1096.61,1.678,B1    ,-0.3967,0.2535
4/1/2020,B267,IND,Italy,1.625,614905.6749,613653.855,665.419,4.529,BA3   ,0.2934,0.1949
4/1/2020,B268,FIN,United Kingdom,6.125,344394.9895,342690.6802,1088.43,3.176,BA3   ,-0.2111,0.4932
4/1/2020,B269,TECH,Sweden,0.875,496548.7972,496726.575,237.535,0.903,BA1   ,-0.0186,-0.0449
4/1/2020,B270,TECH,Sweden,1.875,494036.9283,494556.235,289.69,3.761,BA1   ,-0.0202,-0.1141
4/1/2020,B271,TECH,United Kingdom,6,637216.6149,633042.9837,410.653,0.771,BA3   ,0.0261,0.6552
4/1/2020,B272,IND,United States,2.75,711125.4693,710648.5671,449.349,3.335,BA2   ,0.1696,0.058
4/1/2020,B273,IND,France,2.625,269839.2072,268646.751,621.918,3.827,BA3   ,0.5273,0.4347
4/1/2020,B274,IND,United States,4.5,188368.411,189060,1211.6,4.187,B1    ,-0.2826,-0.3749
4/1/2020,B275,TECH,Finland,1,491759.1758,491576.355,346.919,0.937,BA1   ,0.0551,0.0281
4/1/2020,B276,TECH,Finland,2,728306.076,723871.1325,345.113,3.716,BA1   ,0.6989,0.6035
4/1/2020,B277,IND,Luxembourg,2.125,486132.5337,482865.779,530.009,5.054,BA1   ,0.7648,0.6674
4/1/2020,B278,CONS,France,4,174841.2061,170915,1615.2599,3.016,B2    ,2.3918,2.2879
4/1/2020,B279,TECH,Luxembourg,4.75,556945.8005,562401.7515,854.351,5.919,CAA1  ,-0.919,-0.9791
4/1/2020,B280,TECH,Netherlands,4.5,469226.373,469404.5,607.658,1.852,B2    ,0.0115,-0.0471
4/1/2020,B281,CONS,United States,6,177424.5565,178907.6974,1250.0899,4.084,CAA1  ,-0.7463,-0.838
4/1/2020,B282,IND,Denmark,4.5,201857.6899,199648,2550.23,2.486,B3    ,1.1707,1.0976
4/1/2020,B283,FIN,United Kingdom,8,76798.5966,77137.2,8861.5013,1.373,C     ,-0.4077,-0.448
4/1/2020,B284,FIN,Italy,4.45,500369.0552,500112.675,520.748,2.301,BA2   ,0.1087,0.0422
4/1/2020,B285,IND,United Kingdom,4.5,154824.3201,153884.44,875.178,2.264,B1    ,-0.0629,0.6066
4/1/2020,B286,CONS,France,5.375,168595.085,168594.2496,807.634,3.82,CAA1  ,0.0841,-0.0086
4/1/2020,B287,CONS,United States,3.125,274145.1888,273630.5,754.035,4.454,BA3   ,0.2761,0.179
4/1/2020,B288,CONS,United States,4.875,288494.6835,289043.0056,2748.63,1.659,BA3   ,-0.1441,-0.1988
4/1/2020,B289,CONS,Spain,0.875,123639.575,137589.138,3470.47,2.483,CA    ,-10.0716,-10.1467
4/1/2020,B290,CONS,Denmark,2.875,210446.368,210389.895,484.436,3.664,B1    ,0.1156,0.0177
4/1/2020,B291,IND,France,4.25,256679.4683,258441.666,953.578,3.52,B2    ,-0.5869,-0.6909
4/1/2020,B292,IND,France,6,135473.1745,142074.1675,2335.1799,3.508,CAA1  ,-4.5526,-4.6548
4/1/2020,B293,FIN,Italy,8.25,151721.7073,152451.0735,1018.3599,1.74,B2    ,-0.4303,-0.4875
4/1/2020,B294,IND,Germany,2.625,465413.1006,448169.6188,1508.32,2.628,B1    ,3.9158,3.8381
4/1/2020,B295,E&U,Italy,2.75,481271.1403,481129.725,685.996,1.866,BA1   ,0.079,0.0203
4/1/2020,B296,IND,France,3.5,258538.3867,260261.667,1245.15,1.852,B2    ,-0.6126,-0.6712
4/1/2020,B297,CONS,Spain,3.25,257459.949,258334.3677,1554.39,3.451,B3    ,-0.2407,-0.3476
4/1/2020,B298,CONS,Spain,3.2,987542.1883,987423.33,415.556,3.397,B2    ,0.1118,0.0029
4/1/2020,B299,IND,United States,3.25,270629.9763,271280.723,987.949,4.413,BA2   ,-0.1525,-0.249
4/1/2020,B300,CONS,France,6,242385.1831,243151.65,1520.9599,3.249,B3    ,-0.209,-0.3243
4/1/2020,B301,CONS,United Kingdom,3.25,380846.1403,381135.332,556.441,3.499,B1    ,0.0199,-0.085
4/1/2020,B302,CONS,United States,3.375,436900.3191,437135.526,503.726,5.292,BA2   ,0.0278,-0.0629
4/1/2020,B303,E&U,United Kingdom,4.25,377030.4963,373908.9429,791.593,1.896,BA1   ,0.1756,0.8307
4/1/2020,B304,CONS,Sweden,5.75,378147.2902,379732.9491,842.029,3.813,CAA1  ,-0.334,-0.4266
4/1/2020,B305,E&U,United Kingdom,2.375,339296.6261,339199.4878,317.704,2.897,BA1   ,-0.6694,0.0246
4/1/2020,B306,E&U,United Kingdom,2.875,284113.9921,281853.0724,313.784,6.231,BA1   ,-0.0558,0.7981
4/1/2020,B307,CONS,France,4,349208.2015,366575.6938,2183.49,3.266,CAA1  ,-4.6333,-4.7464
4/1/2020,B308,FIN,United Kingdom,3.375,134759.8213,138703.7534,2506.4299,3.221,B2    ,-3.5556,-2.8473
4/1/2020,B309,CONS,United Kingdom,4.625,344618.9144,342097.7267,451.272,8.959,BA1   ,-0.3431,0.7329
4/1/2020,B310,TECH,United States,3,265913.2265,265053.999,656.806,4.259,BA3   ,0.4087,0.315
4/1/2020,B311,FIN,Italy,5.125,483018.1995,483404.18,681.615,1.9,B1    ,-0.0297,-0.089
4/1/2020,B312,CONS,United Kingdom,4.25,440749.4054,438612.1435,1409.43,2.138,B2    ,-0.1816,0.4832
4/1/2020,B313,CONS,United Kingdom,4.875,228281.2578,227603.4628,963.716,4.48,B2    ,-0.4733,0.2937
4/1/2020,B314,IND,United Kingdom,3.875,269312.3603,266983.915,631.71,5.843,BA3   ,0.0279,0.868
4/1/2020,B315,FIN,United Kingdom,8.375,549003.6991,543946.8168,1394.88,2.658,B3    ,0.2412,0.9256
4/1/2020,B316,FIN,Spain,7.75,256296.7265,261495.852,1240.03,1.606,B2    ,-1.9432,-1.9972
4/1/2020,B317,IND,Italy,1.5,552365.3703,556190.46,455.208,3.943,BA1   ,-0.6046,-0.6968
4/1/2020,B318,IND,United States,4.75,420965.736,419170.9903,598.743,5.423,B2    ,-0.3962,0.4241
4/1/2020,B319,TECH,Netherlands,3.875,523569.4874,522096.991,601.853,6.594,B2    ,0.3196,0.2729
4/1/2020,B320,CONS,United Kingdom,4,249366.8117,247537.9191,479.774,3.405,BA2   ,0.0173,0.7347
4/1/2020,B321,TECH,Netherlands,3.625,549964.1855,548245.668,519.81,6.383,BA2   ,0.3477,0.3043
4/1/2020,B322,FIN,Sweden,2.75,637462.0298,635441.67,1130.99,2.098,BA2   ,0.3706,0.3088
4/1/2020,B323,FIN,Sweden,3.125,674750.0989,668778.498,1144.51,3.76,BA2   ,0.9779,0.8837
4/1/2020,B324,CONS,Netherlands,1.8,239610.8293,239586,843.482,3.904,BA1   ,0.0936,0.0012
4/1/2020,B325,FIN,Germany,2.875,281784.4655,282131.229,464.813,2.009,BA1   ,-0.0713,-0.132
4/1/2020,B326,FIN,Italy,2,197618.2557,197635.322,392.237,2.146,BA1   ,0.0447,-0.0177
4/1/2020,B327,CONS,United States,5,237452.6867,236829.446,1668.87,3.472,BA3   ,0.3602,0.254
4/1/2020,B328,IND,United States,3.375,393636.7991,393801.75,617.674,5.918,BA3   ,0.0086,-0.051
4/1/2020,B329,CONS,United Kingdom,4.125,217500.6139,216203.8143,1245.05,2.01,B3    ,-0.064,0.5957
4/1/2020,B330,IND,Luxembourg,8.5,137588.0816,158353.1796,5334.3399,2.567,CAA2  ,-13.0426,-13.1211
4/1/2020,B331,CONS,Italy,9,312720.8899,309301.2,1868.82,1.809,B2    ,1.1543,1.0964
4/1/2020,B332,IND,Germany,5.125,423381.3859,418058.748,764.24,3.436,B3    ,1.3689,1.264
4/1/2020,B333,IND,Italy,1.875,815878.9192,813983.36,574.844,6.541,BA3   ,0.2685,0.2237
4/1/2020,B334,IND,France,6.5,448432.1606,450295.443,2693.0401,1.847,CAA1  ,-0.3643,-0.4229
4/1/2020,B335,CONS,Netherlands,8.5,25363.81122,32727.084,11349.5995,1.184,CA    ,-22.4663,-22.5061
4/1/2020,B336,TECH,Netherlands,4.875,479015.3568,479436.1268,826.645,3.559,B2    ,0.0051,-0.0969
4/1/2020,B337,CONS,Netherlands,6.125,238994.6009,243642.016,4421.0602,1.69,CAA1  ,-1.8598,-1.9164
4/1/2020,B338,FIN,Jersey ChanIsle,4.125,484434.4375,484876.4148,922.41,3.841,BA3   ,-0.0077,-0.1003
4/1/2020,B339,CONS,United States,5.625,277132.4352,278107.875,1770.24,4.082,CAA2  ,-0.2681,-0.3598
4/1/2020,B340,FIN,Sweden,3,315829.2196,315775.1765,402.93,2.196,BA2   ,0.0707,0.008
4/1/2020,B341,IND,United States,3.75,338147.1383,337474.668,791.921,4.692,B1    ,0.2918,0.1901
4/1/2020,B342,CONS,Spain,5,143882.0004,146136.8121,1661.96,3.598,B3    ,-1.4517,-1.5519
4/1/2020,B343,CONS,United Kingdom,4.625,516233.1152,505699.8591,958.364,4.099,B2    ,1.3251,2.0788
4/1/2020,B344,TECH,Japan,3.125,935772.8912,930321.5402,709.131,4.856,BA3   ,0.677,0.5768
4/1/2020,B345,TECH,Japan,4,556194.9456,554163.622,736.383,7.505,BA3   ,0.385,0.3574
4/1/2020,B346,CONS,United States,2.875,410981.2505,410914.4676,369.04,3.554,BA3   ,0.1092,0.0071
4/1/2020,B347,IND,United States,2.875,240717.2221,240908.334,802.485,4.843,BA3   ,0.0119,-0.0884
4/1/2020,B348,E&U,United Kingdom,4.75,234715.9369,233571.5478,686.034,3.82,B1    ,-0.2566,0.4859
4/1/2020,B349,E&U,United Kingdom,4,321507.4019,321523.223,636.717,4.362,B1    ,0.0815,-0.014
4/1/2020,B350,FIN,Ireland,3.125,337950.9781,335365.7191,319.187,2.339,BA2   ,0.0944,0.7668
4/1/2020,B351,FIN,France,4.25,237971.6297,237855.9762,806.294,3.898,B2    ,0.1318,0.0395
4/1/2020,B352,CONS,Greece,5.25,107429.3722,109291.665,5326.2501,2.628,CAA2  ,-1.6338,-1.7129
4/1/2020,B353,FIN,Italy,4.375,437999.8482,438135.175,732.414,2.025,B1    ,0.0209,-0.04
4/1/2020,B354,CONS,United States,4.75,478079.5246,477145,644.862,3.649,BA2   ,0.2863,0.1867
4/1/2020,B355,IND,Italy,1.875,528717.8339,531790.805,581.153,8.341,BA3   ,-0.5937,-0.5869
4/1/2020,B356,CONS,United Kingdom,5.5,245880.1231,250081.7682,921.329,3.732,BA3   ,-2.4222,-1.6841
4/1/2020,B357,CONS,Germany,3.5,1560038.356,1558603.466,600.967,3.864,B2    ,0.1754,0.0829
4/1/2020,B358,CONS,Germany,5,293160.353,289798.6226,878.919,4.468,CAA1  ,1.2488,1.1508
4/1/2020,B359,TECH,Italy,7.25,191210.4049,191017.6375,2226.35,2.009,B2    ,0.1524,0.0918
4/1/2020,B360,FIN,Italy,5.625,91290.34084,95581.656,795.064,2.161,BA3   ,-4.4339,-4.4984
4/1/2020,B361,FIN,Italy,1.5,571030.7127,571224.096,448.523,2.433,BA3   ,0.0284,-0.043
4/1/2020,B362,TECH,Italy,2.375,1133023.335,1122614,456.889,6.706,BA1   ,0.9649,0.918
4/1/2020,B363,CONS,Switzerland,2.5,652905.2578,652606.224,835.3909,4.07,BA3   ,0.1285,0.0367
4/1/2020,B364,FIN,Italy,4.5,354074.5533,353917.116,715.828,2.174,BA3   ,0.0981,0.0354
4/1/2020,B365,IND,France,6.625,323689.4411,327381.2355,3473.1899,1.873,CAA1  ,-1.0777,-1.1367
4/1/2020,B366,IND,France,5.25,447051.3553,448093.7475,1995.17,3.765,CAA1  ,-0.1481,-0.2417
4/1/2020,B367,IND,United Kingdom,2.375,434423.6724,434066.11,914.2941,2.423,B2    ,0.1443,0.0733
4/1/2020,B368,IND,France,4.125,283908.617,285523.998,2497.39,3.476,CAA1  ,-0.4691,-0.5748
4/1/2020,B369,CONS,Italy,0.875,493002.4841,493630.615,205.218,3.417,BA1   ,-0.0279,-0.1363
4/1/2020,B370,CONS,Italy,1.875,475401.6706,475372.745,329.164,6.907,BA1   ,0.042,-0.003
4/1/2020,B371,IND,Italy,1.75,379325.7878,375647.32,903.389,4.189,BA3   ,1.0622,0.97
4/1/2020,B372,CONS,United Kingdom,7.75,443305.2712,440817.6966,2510.1398,2.023,B3    ,-0.1,0.5603
4/1/2020,B373,CONS,Germany,5.125,298000.2108,299038.5,2456.6799,2.093,B2    ,-0.2945,-0.3563
4/1/2020,B374,CONS,Germany,5.375,167716.3646,167618.6318,2454.2299,2.782,B3    ,0.1368,0.0492
4/1/2020,B375,E&U,Italy,2.625,428358.0398,428478.155,690.464,4.357,BA1   ,0.0582,-0.0371
4/1/2020,B376,IND,United States,5.25,232792.0513,231760.4165,1073.7901,4.758,B3    ,0.5373,0.436
4/1/2020,B377,FIN,Germany,1.875,466837.1604,462889.015,551.71,2.881,BA1   ,0.9383,0.8437
4/1/2020,B378,FIN,Germany,3,272878.1061,268274.655,590.528,5.284,BA1   ,1.799,1.7067
4/1/2020,B379,IND,Netherlands,5,386132.9539,385350.224,781.234,2.57,BA3   ,0.2708,0.194
4/1/2020,B380,E&U,France,7.875,247290.7978,247207.6908,1474.21,2.479,B2    ,0.0976,0.0245
4/1/2020,B381,IND,France,5,183664.8432,183749.2215,1964.3299,3.918,CAA1  ,0.0372,-0.055
4/1/2020,B382,IND,Switzerland,3,443302.9263,442046.56,491.765,3.544,BA1   ,0.3784,0.2751
4/1/2020,B383,IND,Germany,6.5,198536.157,198490.4158,2111.57,2.318,B3    ,0.0811,0.0139
4/1/2020,B384,CONS,Luxembourg,5.5,283019.4458,280240,876.001,3.74,CAA1  ,1.0754,0.9826
4/1/2020,B385,CONS,Luxembourg,5.375,200335.7427,198039.2365,3175.96,2.07,CAA2  ,1.2118,1.1504
4/1/2020,B386,TECH,United States,3.875,417274.3554,413659.1058,577.652,4.657,BA3   ,0.0915,0.8698
4/1/2020,B387,IND,United States,4.25,304823.2144,304328.224,1044.8299,4.865,B2    ,0.2536,0.1535
4/1/2020,B388,IND,Greece,2.375,284395.3513,296936.1045,814.323,4.173,BA2   ,-4.1397,-4.2321
4/1/2020,B389,FIN,Spain,5.25,167280.0322,169480.8325,2476.24,2.118,B3    ,-1.2454,-1.3075
4/1/2020,B390,IND,France,2.125,431327.2803,429533.47,597.613,4.747,BA3   ,0.51,0.4085
4/1/2020,B391,IND,Spain,2.124,417749.3683,417702.295,457.718,2.325,BA1   ,0.0697,0.0022
4/1/2020,B392,CONS,Sweden,5.75,971479.8061,954586.8036,1038.6899,3.075,CAA1  ,1.8701,1.7604
4/1/2020,B393,TECH,Luxembourg,4,358337.5337,358040.444,648.22,5.808,B1    ,0.14,0.0739
4/1/2020,B394,CONS,Sweden,2,428954.3241,428082.925,611.917,4.479,BA1   ,0.292,0.1944
4/1/2020,B395,FIN,Italy,3.5,474399.9944,473798.96,502.697,6.55,BA2   ,0.1626,0.1177
4/1/2020,B396,IND,United States,3.25,635188.9357,635319.386,417.611,3.308,BA3   ,0.0836,-0.0296
4/1/2020,B397,E&U,Germany,6.375,147824.5123,145497.5,3036.26,2.115,B3    ,1.652,1.5901
4/1/2020,B398,IND,Germany,5.25,358256.2513,358525.742,859.808,4.446,CAA1  ,0.013,-0.0843
4/1/2020,B399,TECH,Spain,2.625,956953.5715,957754.67,365.123,2.838,BA1   ,-0.0006,-0.0927
4/1/2020,B400,FIN,Germany,1.5,472631.0932,469167.54,589.048,1.62,BA1   ,0.7816,0.7291
4/1/2020,B401,FIN,Germany,2.125,269547.9677,266961.993,581.055,3.621,BA1   ,1.0595,0.9595
4/1/2020,B402,E&U,United Kingdom,4,264672.3095,263025.9472,449.212,5.121,B1    ,-0.1855,0.6218
4/1/2020,B403,FIN,Italy,4.25,436716.3963,437343.55,568.977,5.679,BA1   ,-0.0804,-0.1525
4/1/2020,B404,IND,Italy,3.25,158094.3329,158054.86,1529.28,3.946,CAA3  ,0.108,0.0159
4/1/2020,B405,FIN,Italy,5,196657.4669,196600.5395,454.454,2.535,CAA2  ,0.095,0.0198
4/1/2020,B406,IND,Germany,5.375,336620.3354,329386.2158,1503.71,2.698,B3    ,2.2675,2.1869
4/1/2020,B407,CONS,France,8,173473.36,174467.112,1982.16,1.439,CAA2  ,-0.5349,-0.5787
4/1/2020,B408,CONS,Italy,4.875,260651.146,261386.9383,1061.1899,2.356,BA3   ,-0.222,-0.2906
4/1/2020,B409,FIN,Italy,5.375,400944.7824,400078.1175,1641.98,1.52,CAA1  ,0.2551,0.2075
4/1/2020,B410,IND,Switzerland,5.875,121169.3757,119844.1444,2768.24,2.918,B3    ,0.8214,1.1319
4/1/2020,B411,CONS,United Kingdom,6.75,259467.4806,258417.5617,2518.45,2.241,B3    ,-0.2666,0.4022
4/1/2020,B412,CONS,United Kingdom,9.5,92170.59056,91480.5611,2627.9299,2.692,CAA3  ,0.0644,0.7502
4/1/2020,B413,IND,Switzerland,5.875,459999.7668,459626.4,2655.8998,2.944,B3    ,0.1717,0.0721
4/1/2020,B414,CONS,United Kingdom,6.375,334454.1499,328649.8213,1613.5799,3.755,B2    ,1.0247,1.7619
4/1/2020,B415,IND,Germany,6.75,156247.4846,156069,3536.3503,2.154,B3    ,0.1678,0.1052
4/1/2020,B416,FIN,Germany,2,252309.3182,255911.667,657.254,4.457,BA1   ,-1.3193,-1.4166
4/1/2020,B417,IND,United States,2.25,329918.7942,329559.6,361.894,2.643,BA2   ,0.179,0.0999
4/1/2020,B418,IND,United States,2.875,478144.3255,475580.835,442.551,5.157,BA2   ,0.6262,0.5299
4/1/2020,B419,IND,Luxembourg,6.75,145915.2934,146566.875,866.688,3.542,CAA1  ,-0.3507,-0.4536
4/1/2020,B420,CONS,United States,3.375,252361.5222,252317.8125,901.186,5.045,B1    ,0.106,0.0082
4/1/2020,B421,CONS,United States,5.5,172165.8249,172039.445,1418.45,4.541,CAA2  ,0.1631,0.0643
4/1/2020,B422,IND,United Kingdom,6.5,515815.0778,513753.8086,1901.9001,2.383,B2    ,0.4616,0.3921
4/1/2020,B423,CONS,United States,1.355,370411.8457,376299.59,856.222,4.516,BA1   ,-1.4751,-1.5736
4/1/2020,B424,E&U,Sweden,2.875,271109.0453,272663.1899,352.22,4.524,BA1   ,0.0196,-0.5248
4/1/2020,B425,FIN,Italy,3.875,452469.8515,454230.55,594.462,6.713,BA2   ,-0.3497,-0.3967
4/1/2020,B426,CONS,France,2.625,587144.9468,582084.419,716.275,4.654,BA1   ,0.961,0.8602
4/1/2020,B427,FIN,Sweden,3.875,463215.8904,461980.75,459.756,2.907,BA1   ,0.3524,0.2582
4/1/2020,B428,IND,United States,3.875,316652.7991,317916.277,585.934,5.995,BA3   ,-0.3494,-0.4065
4/1/2020,B429,IND,United States,5.5,295809.7292,296731.39,2671.88,2.412,CAA1  ,-0.249,-0.3197
4/1/2020,B430,IND,Denmark,5,213552.2328,213190.555,1027.51,3.415,B2    ,0.269,0.1605
4/1/2020,B431,TECH,Japan,5,1073976.931,1069866.666,735.058,6.222,BA3   ,0.4199,0.375
4/1/2020,B432,IND,France,4,395966.3768,398068.6648,1337.51,4.182,B2    ,-0.445,-0.5372
4/1/2020,B433,TECH,Spain,3,1176002.225,1176580.125,389.928,3.265,BA1   ,0.0564,-0.0582
4/1/2020,B434,TECH,Spain,3.875,958491.0616,960237.87,455.385,5.471,BA1   ,-0.1084,-0.191
4/1/2020,B435,TECH,Ireland,5.75,444428.8125,442120.9271,690.122,2.478,B1    ,-0.1598,0.5179
4/1/2020,B436,CONS,United States,3.625,676134.6155,672270,615.287,4.879,BA2   ,0.6656,0.5657
4/1/2020,B437,CONS,United States,4.125,215380.7669,215032.5,687.947,6.168,BA2   ,0.2008,0.1528
4/1/2020,B438,CONS,United States,4,470158.3909,469867.442,1113.5501,2.67,CAA1  ,0.1329,0.0528
4/1/2020,B439,CONS,United States,4.75,210630.3691,210585.695,926.026,4.798,CAA1  ,0.1132,0.0121
4/1/2020,B440,FIN,Italy,1.75,488825.4636,489092.02,379.417,2.877,BA1   ,0.031,-0.0636
4/1/2020,B441,IND,France,6.375,226893.8388,230150.332,2842.1001,2.564,CAA1  ,-1.3473,-1.4239
4/1/2020,B442,CONS,Italy,3.625,203404.9208,204076.215,927.586,4.346,B1    ,-0.2428,-0.338
4/1/2020,B443,FIN,Italy,2,255802.6474,254571.951,889.099,2.811,BA1   ,0.5638,0.4743
4/1/2020,B444,FIN,Italy,1.75,474072.2345,474280.135,481.471,2.892,BA2   ,0.0428,-0.0529
4/1/2020,B445,TECH,Japan,4,947936.36,948398.89,726.591,2.731,BA3   ,0.026,-0.0579
4/1/2020,B446,TECH,Japan,4.5,361662.3784,362579.8639,737.265,4.273,BA3   ,-0.1683,-0.2621
4/1/2020,B447,CONS,United States,3.5,236103.3138,232313.277,1197.6,5.012,B1    ,1.7206,1.6222
4/1/2020,B448,CONS,Spain,3.375,166195.1409,166131.5625,1218.58,4.984,B3    ,0.1277,0.0291
4/1/2020,B449,CONS,Netherlands,5.75,639308.4288,640394.3207,804.782,4.307,B3    ,-0.0842,-0.1787
4/1/2020,B450,TECH,United Kingdom,8.5,99403.63,98883.23509,4691.2003,2.056,CAA1  ,-0.1394,0.5222
4/1/2020,B451,CONS,United States,3.625,473026.8914,473137.9366,603.581,4.862,BA3   ,0.0673,-0.0326
4/1/2020,B452,CONS,Spain,3.25,327934.7639,327632.776,789.384,5.178,B1    ,0.1791,0.0831
4/1/2020,B453,TECH,Germany,3.875,553093.6781,551562.8235,854.14,4.327,B3    ,0.3633,0.2684
4/1/2020,B454,CONS,Netherlands,6.5,428688.0238,428759.9698,811.254,3.94,CAA1  ,0.0663,-0.0259
4/1/2020,B455,E&U,Finland,2,404741.9893,406243.256,279.156,3.764,BA1   ,-0.2849,-0.3786
4/1/2020,B456,CONS,Luxembourg,8,166700.0769,156636.444,1701.1101,2.477,B2    ,6.4865,6.4151
4/1/2020,B457,CONS,France,5.125,198703.5265,206223.598,1993.1299,3.845,CAA1  ,-3.5629,-3.6553
4/1/2020,B458,CONS,France,6.625,145769.7962,147750.0578,2144.8301,3.6,CAA1  ,-2.0749,-1.3443
4/1/2020,B459,TECH,United States,3.625,1304103.49,1311549.772,440.442,6.137,BA3   ,-0.528,-0.5768
4/1/2020,B460,CONS,United Kingdom,6.25,324737.5591,318631.7995,871.394,2.923,B2    ,1.2173,1.9121
4/1/2020,B461,FIN,United Kingdom,7,273304.095,272103.2989,1038.32,2.645,BA1   ,-0.247,0.4372
4/1/2020,B462,IND,United States,4,305362.8185,308592.4995,1255.5401,4.9,B2    ,-0.9561,-1.0556
4/1/2020,B463,FIN,Luxembourg,9.5,93559.73259,93657.11,1474.04,1.908,B3    ,-0.0538,-0.1131
4/1/2020,B464,TECH,Denmark,7,974023.2401,963251.331,1114.53,2.642,CAA1  ,1.1886,1.1091
4/1/2020,B465,TECH,Netherlands,9,286787.9073,286621.02,1354.5601,2.507,B3    ,0.1232,0.0491
4/1/2020,B466,FIN,Germany,9.625,382158.9804,383067.1755,1668.6701,3.003,B3    ,-0.1418,-0.2462
4/1/2020,B467,IND,Luxembourg,2.875,705329.6109,702601.2609,530.275,5.105,BA1   ,0.4757,0.3792
4/1/2020,B468,FIN,Germany,1.5,385157.1891,381357.704,482.514,1.954,BA1   ,1.047,0.9871
4/1/2020,B469,TECH,United States,6.875,380332.9639,379958.5103,630.318,3.218,B3    ,0.2064,0.0894
4/1/2020,B470,TECH,United States,4.5,869294.0955,868247.4,477.896,3.614,B2    ,0.2086,0.1114
4/1/2020,B471,CONS,Switzerland,5,143234.2701,149827.029,2132.77,3.927,B1    ,-4.3169,-4.4089
4/1/2020,B472,CONS,Belgium,6.875,221901.4309,222425.9725,1232.74,2.74,B1    ,-0.1604,-0.2449
4/1/2020,B473,FIN,United Kingdom,5.5,131566.5568,130646.8653,1827.94,1.296,BA3   ,0.0584,0.6998
4/1/2020,B474,CONS,United States,3.5,392138.7801,391744.445,1071.26,3.748,BA3   ,0.186,0.0915
